date,Clear,Cloudy,Drizzle,Fog,Freezing Fog,Heavy Rain,Heavy Snow,Mainly Clear,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Snow,Snow Grains,Thunderstorms,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2018-05-02 12:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0,102.01,76.0,3274.786,3147.938,0.1
2018-05-02 13:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0,101.96,80.0,3126.741,3006.593,0.09
2018-05-02 14:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.6,101.93,79.0,2500.339,2406.474,0.1
2018-05-02 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.1,101.91,72.0,1480.343,1422.12,0.12
2018-05-02 16:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.7,101.87,59.0,1119.794,1072.05,0.11
2018-05-02 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.7,101.82,57.0,457.636,426.251,0.09
2018-05-02 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.2,101.78,57.0,0.0,0.0,0.2
2018-05-02 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.4,101.75,61.0,0.0,0.0,0.46
2018-05-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0,101.75,71.0,0.0,0.0,0.29
2018-05-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.4,101.79,74.0,0.0,0.0,0.27
2018-05-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.6,101.81,67.0,0.0,0.0,0.24
2018-05-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.2,101.8,67.0,0.0,0.0,0.16
2018-05-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.6,101.83,82.0,0.0,0.0,0.11
2018-05-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.4,101.84,82.0,0.0,0.0,0.11
2018-05-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.6,101.84,79.0,0.0,0.0,0.12
2018-05-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.2,101.87,83.0,0.0,0.0,0.11
2018-05-03 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.6,101.9,85.0,0.0,0.0,0.13
2018-05-03 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,101.88,84.0,99.269,75.179,0.1
2018-05-03 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,101.89,88.0,380.909,351.178,0.11
2018-05-03 07:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,101.92,85.0,670.947,634.7,0.13
2018-05-03 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,101.96,83.0,719.126,681.727,0.28
2018-05-03 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,101.97,72.0,871.354,830.185,0.2
2018-05-03 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,101.96,67.0,717.459,680.1,0.13
2018-05-03 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,101.98,59.0,1313.739,1260.496,0.1
2018-05-03 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,101.95,57.0,907.895,865.792,0.11
2018-05-03 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,101.93,57.0,1254.688,1203.153,0.1
2018-05-03 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,101.93,53.0,1455.182,1397.727,0.1
2018-05-03 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,101.91,46.0,893.567,851.832,0.11
2018-05-03 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,101.87,57.0,652.47,616.659,0.1
2018-05-03 17:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.4,101.85,62.0,445.566,414.444,0.15
2018-05-03 18:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,101.8,54.0,243.327,216.436,0.29
2018-05-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.8,101.76,58.0,0.0,0.0,0.21
2018-05-03 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.1,101.78,64.0,0.0,0.0,1.94
2018-05-03 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.2,101.85,65.0,0.0,0.0,1.11
2018-05-03 22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.5,101.9,77.0,0.0,0.0,2.25
2018-05-03 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.6,101.96,85.0,0.0,0.0,0.55
2018-05-04 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.5,102.01,87.0,0.0,0.0,0.1
2018-05-04 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.3,102.06,81.0,0.0,0.0,0.1
2018-05-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.6,102.15,83.0,0.0,0.0,0.1
2018-05-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.3,102.18,78.0,0.0,0.0,0.1
2018-05-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.9,102.26,78.0,0.0,0.0,0.11
2018-05-04 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,102.25,76.0,79.4,55.683,0.09
2018-05-04 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,102.3,76.0,433.664,402.8,0.1
2018-05-04 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,102.37,76.0,420.677,390.095,0.13
2018-05-04 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,102.43,76.0,968.544,924.866,0.26
2018-05-04 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,102.46,72.0,900.82,858.899,0.12
2018-05-04 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.1,102.5,72.0,1311.797,1258.61,0.1
2018-05-04 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,102.54,73.0,744.368,706.358,0.09
2018-05-04 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,102.54,67.0,974.902,931.057,0.09
2018-05-04 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,102.52,63.0,850.335,809.698,0.1
2018-05-04 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,102.49,62.0,941.377,898.408,0.1
2018-05-04 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,102.49,72.0,572.618,538.66,0.12
2018-05-04 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,102.48,66.0,713.97,676.695,0.11
2018-05-04 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,102.46,68.0,378.133,348.46,0.26
2018-05-04 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,102.41,69.0,85.649,61.815,0.34
2018-05-04 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,102.37,77.0,0.0,0.0,0.34
2018-05-04 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.2,102.37,82.0,0.0,0.0,0.61
2018-05-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.9,102.41,84.0,0.0,0.0,0.26
2018-05-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.3,102.4,82.0,0.0,0.0,0.23
2018-05-04 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.2,102.4,85.0,0.0,0.0,0.12
2018-05-05 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2,102.39,90.0,0.0,0.0,0.1
2018-05-05 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2,102.38,90.0,0.0,0.0,0.1
2018-05-05 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.5,102.38,94.0,0.0,0.0,0.1
2018-05-05 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3,102.38,91.0,0.0,0.0,0.1
2018-05-05 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.7,102.37,91.0,0.0,0.0,0.09
2018-05-05 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,102.35,88.0,83.472,59.679,0.09
2018-05-05 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,102.31,89.0,389.901,359.978,0.09
2018-05-05 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,102.3,89.0,1164.706,1115.717,0.09
2018-05-05 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,102.29,89.0,1971.584,1897.302,0.09
2018-05-05 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,102.26,88.0,2641.059,2541.58,0.09
2018-05-05 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,102.23,87.0,2120.56,2041.001,0.1
2018-05-05 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.7,102.19,83.0,2845.806,2737.859,0.09
2018-05-05 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.1,102.14,84.0,2970.473,2857.195,0.09
2018-05-05 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.2,102.05,78.0,3079.75,2961.689,0.09
2018-05-05 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,101.96,75.0,2461.185,2368.851,0.1
2018-05-05 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,101.87,69.0,2059.018,1981.662,0.1
2018-05-05 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,101.8,69.0,1358.201,1303.652,0.1
2018-05-05 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.1,101.73,73.0,454.263,422.952,0.09
2018-05-05 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.5,101.66,72.0,261.535,234.277,0.1
2018-05-05 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,101.6,75.0,0.0,0.0,0.09
2018-05-05 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,101.55,82.0,0.0,0.0,0.09
2018-05-05 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,101.53,87.0,0.0,0.0,0.09
2018-05-05 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,101.56,84.0,0.0,0.0,0.1
2018-05-05 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.3,101.55,92.0,0.0,0.0,0.09
2018-05-06 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.8,101.57,88.0,0.0,0.0,0.1
2018-05-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.0,101.62,87.0,0.0,0.0,0.09
2018-05-06 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,101.53,90.0,0.0,0.0,0.1
2018-05-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.9,101.53,93.0,0.0,0.0,0.1
2018-05-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.5,101.5,93.0,0.0,0.0,0.09
2018-05-06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.1,101.48,92.0,86.479,62.629,0.09
2018-05-06 06:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.2,101.49,92.0,453.097,421.811,0.09
2018-05-06 07:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.7,101.51,83.0,1038.854,993.309,0.09
2018-05-06 08:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.1,101.53,82.0,1402.23,1346.371,0.1
2018-05-06 09:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,101.54,78.0,2651.602,2551.696,0.1
2018-05-06 10:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.4,101.54,78.0,3127.205,3007.036,0.09
2018-05-06 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.4,101.56,81.0,3259.067,3132.939,0.1
2018-05-06 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.1,101.58,78.0,3147.976,3026.878,0.09
2018-05-06 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.4,101.58,70.0,3124.027,3004.0,0.09
2018-05-06 14:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.3,101.57,75.0,2610.832,2512.573,0.09
2018-05-06 15:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.7,101.52,70.0,2090.877,2012.385,0.1
2018-05-06 16:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.3,101.49,69.0,1314.115,1260.861,0.1
2018-05-06 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0,101.5,69.0,595.642,561.155,0.1
2018-05-06 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,101.49,74.0,240.076,213.25,0.1
2018-05-06 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0,101.49,74.0,0.0,0.0,0.1
2018-05-06 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,101.53,82.0,0.0,0.0,0.09
2018-05-06 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.1,101.57,83.0,0.0,0.0,0.1
2018-05-06 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.4,101.63,72.0,0.0,0.0,0.1
2018-05-06 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.7,101.69,80.0,0.0,0.0,0.09
2018-05-07 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.7,101.73,80.0,0.0,0.0,0.09
2018-05-07 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.0,101.82,85.0,0.0,0.0,0.09
2018-05-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.7,101.9,86.0,0.0,0.0,0.1
2018-05-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.1,101.94,88.0,0.0,0.0,0.1
2018-05-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.1,102.01,86.0,0.0,0.0,0.1
2018-05-07 05:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.5,102.07,88.0,89.305,65.403,0.09
2018-05-07 06:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.3,102.13,90.0,405.546,375.289,0.1
2018-05-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.1,102.2,90.0,1162.578,1113.648,0.09
2018-05-07 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,102.24,87.0,1564.674,1503.841,0.09
2018-05-07 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,102.29,85.0,2158.007,2077.092,0.09
2018-05-07 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,102.31,83.0,3004.67,2889.906,0.09
2018-05-07 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,102.33,80.0,3123.272,3003.279,0.09
2018-05-07 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,102.33,74.0,2990.866,2876.703,0.09
2018-05-07 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,102.33,72.0,1916.753,1844.365,0.1
2018-05-07 14:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.6,102.33,67.0,1630.391,1567.481,0.1
2018-05-07 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.8,102.24,69.0,836.231,795.949,0.09
2018-05-07 16:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.6,102.17,65.0,751.995,713.798,0.1
2018-05-07 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.7,102.13,66.0,369.893,340.395,0.09
2018-05-07 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.7,102.08,63.0,248.412,221.419,0.1
2018-05-07 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.6,102.04,79.0,0.0,0.0,0.09
2018-05-07 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,102.03,77.0,0.0,0.0,0.09
2018-05-07 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,102.04,82.0,0.0,0.0,0.09
2018-05-07 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,102.06,81.0,0.0,0.0,0.1
2018-05-07 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,102.03,84.0,0.0,0.0,0.09
2018-05-08 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,102.04,87.0,0.0,0.0,0.1
2018-05-08 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,102.04,88.0,0.0,0.0,0.09
2018-05-08 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,102.06,89.0,0.0,0.0,0.1
2018-05-08 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,102.02,93.0,0.0,0.0,0.1
2018-05-08 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,102.0,92.0,0.0,0.0,0.1
2018-05-08 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.8,101.97,91.0,89.477,65.571,0.09
2018-05-08 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,101.92,95.0,236.501,209.747,0.09
2018-05-08 07:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.7,101.88,94.0,649.14,613.407,0.09
2018-05-08 08:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.3,101.88,92.0,1134.733,1086.577,0.09
2018-05-08 09:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.1,101.8,86.0,1364.301,1309.572,0.1
2018-05-08 10:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.1,101.73,82.0,1611.62,1549.307,0.09
2018-05-08 11:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0,101.67,84.0,1228.932,1178.133,0.1
2018-05-08 12:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.4,101.58,75.0,1714.878,1649.245,0.1
2018-05-08 13:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0,101.48,69.0,2302.055,2215.813,0.09
2018-05-08 14:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.8,101.4,65.0,1666.056,1602.004,0.1
2018-05-08 15:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.4,101.27,74.0,1901.069,1829.219,0.1
2018-05-08 16:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.6,101.23,72.0,1302.8,1249.875,0.09
2018-05-08 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,101.16,78.0,556.472,522.882,0.09
2018-05-08 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,101.09,80.0,249.215,222.206,0.09
2018-05-08 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,101.03,78.0,0.0,0.0,0.09
2018-05-08 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.8,101.1,68.0,0.0,0.0,0.12
2018-05-08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,101.15,81.0,0.0,0.0,0.1
2018-05-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.6,101.21,82.0,0.0,0.0,0.09
2018-05-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.4,101.15,85.0,0.0,0.0,0.09
2018-05-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.7,101.1,90.0,0.0,0.0,0.1
2018-05-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.4,101.11,91.0,0.0,0.0,0.09
2018-05-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.4,101.14,91.0,0.0,0.0,0.1
2018-05-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.5,101.2,92.0,0.0,0.0,0.09
2018-05-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.6,101.21,93.0,0.0,0.0,0.09
2018-05-09 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,101.27,92.0,97.24,73.188,0.09
2018-05-09 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.4,101.34,93.0,406.811,376.526,0.09
2018-05-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.6,101.41,91.0,1174.215,1124.96,0.1
2018-05-09 08:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.4,101.47,89.0,1834.892,1765.285,0.1
2018-05-09 09:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,101.52,72.0,2570.202,2473.571,0.09
2018-05-09 10:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.7,101.56,73.0,2954.211,2841.636,0.09
2018-05-09 11:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,101.59,65.0,3313.071,3184.459,0.09
2018-05-09 12:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,101.61,64.0,3283.551,3156.3,0.1
2018-05-09 13:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2,101.62,60.0,3073.942,2956.138,0.09
2018-05-09 14:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2,101.65,65.0,2279.067,2193.687,0.09
2018-05-09 15:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.1,101.65,58.0,507.854,475.359,0.09
2018-05-09 16:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0,101.65,57.0,677.497,641.094,0.09
2018-05-09 17:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.6,101.63,59.0,587.876,553.568,0.09
2018-05-09 18:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9,101.64,62.0,246.315,219.364,0.1
2018-05-09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.5,101.62,66.0,0.0,0.0,0.1
2018-05-09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.8,101.67,70.0,0.0,0.0,0.09
2018-05-09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0,101.69,77.0,0.0,0.0,0.1
2018-05-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.4,101.72,73.0,0.0,0.0,0.1
2018-05-09 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,101.72,76.0,0.0,0.0,0.09
2018-05-10 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,101.72,75.0,0.0,0.0,0.09
2018-05-10 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,101.74,81.0,0.0,0.0,0.09
2018-05-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.4,101.75,82.0,0.0,0.0,0.09
2018-05-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.9,101.74,82.0,0.0,0.0,0.1
2018-05-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.6,101.76,89.0,0.0,0.0,0.09
2018-05-10 05:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.3,101.76,86.0,107.924,83.67,0.1
2018-05-10 06:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.7,101.78,84.0,283.382,255.681,0.09
2018-05-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.9,101.81,84.0,831.781,791.611,0.09
2018-05-10 08:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.9,101.84,78.0,1113.895,1066.313,0.09
2018-05-10 09:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.1,101.86,78.0,2134.328,2054.273,0.09
2018-05-10 10:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.6,101.88,70.0,1760.499,1693.37,0.09
2018-05-10 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,101.88,81.0,2426.529,2335.54,0.09
2018-05-10 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.6,101.88,74.0,1596.539,1534.704,0.1
